"nest_site","nest_area","site_name","intact_at_last_obs","year_last_monitored","year_last_intact","year_last_occupancy","year_first_monitored","comments","landscape","county","state","ifw_region","nest_evaluation_date","nest_tree_prominence","nest_comments","long_utm","lat_utm","long","lat"
"521B","521","","No",2013,2012,2009,2007,"","interior","Hancock","ME","C","","dominant","",526821.134336,4934310.36225,-68.6622617498007,44.5616297088407
"521C","521","","Yes",2013,2013,2013,2012,"","interior","Hancock","ME","C","","co-dominant","",526888.433578,4934489.30962,-68.6614049722206,44.5632381667035
"522A","522","River Road shoreline","No",2014,2012,2010,2007,"","coastal","Sagadahoc","ME","B","","dominant","",429152.915,4872952.21,-69.8837576144356,44.0063002612627
"522B","522","Wallentine Road shoreline","Yes",2013,2013,2013,2008,"","coastal","Sagadahoc","ME","B","","dominant","",428904.733,4872820.875,-69.8868354929708,44.0050939425119
"523A","523","","Yes",2013,2013,2013,2007,"","interior","Oxford","ME","D","","dominant","Witches' broom is the primary nest support.",356745.824999,4924745.03609,-70.8008093640391,44.4618170582556
"524A","524","","Yes",2013,2013,2013,2007,"","coastal","Washington","ME","C","","dominant","",585334.341,4938305.011,-67.9248716486479,44.5930306606803
"525A","525","","Yes",2013,2013,2013,2007,"","coastal","Washington","ME","C","","dominant","",640603.12845,4976217.10504,-67.2183515359715,44.9254876792472
"526A","526","Gooseberry Island","No",2013,2011,NA,2005,"No documented occupancy by eagles during surveys conducted through 2013 at this nest.","coastal","Washington","ME","C","","dominant","",649189.553996,4969499.90754,-67.1115860118508,44.8633029252399
"526B","526","Gooseberry Island","Yes",2013,2013,2013,2007,"","coastal","Washington","ME","C","","dominant","",649190.943,4969462.81,-67.1115793552324,44.8629688588687
"527A","527","","No",2014,2011,2012,2007,"","interior","Penobscot","ME","F","","dominant","",528181.221978,4980770.23342,-68.6425651709028,44.9798149245496
"527B","527","Orson Island","Yes",2014,2014,2014,2013,"","interior","Penobscot","ME","F","","dominant","",527413.8605,4978703.5216,-68.6524101602068,44.9612408281003
"528A","528","","Yes",2013,2013,2013,2007,"","interior","Hancock","ME","C","","dominant","",568715.577,4931768.898,-68.1350972459341,44.5359742961336
"529A","529","Outer Island","Yes",2014,2014,2014,2007,"","interior","Cumberland","ME","A","","dominant","",371350.549,4862925.257,-70.6021495018875,43.9082070659588
"530A","530","Ice Pond","Yes",2013,2013,2013,2007,"","coastal","Cumberland","ME","A","","dominant","",424371.235613,4848168.71649,-69.9398813420969,43.7827109918568
"531A","531","Brick Island","Yes",2014,2014,2014,2005,"","coastal","Sagadahoc","ME","B","","dominant","",431139.320173,4870017.74908,-69.8586006922638,43.980071712918
"531B","531","West Chops Point - Goose Cove","No",2013,1970,1963,1963,"","coastal","Sagadahoc","ME","A","","dominant","",433219,4869290,-69.8325810590503,43.9737119817421
"531C","531","West Chops Point - Butler Cove","No",2013,1985,1985,1981,"","coastal","Sagadahoc","ME","A","","dominant","",432481,4868860,-69.841726295438,43.9697734631068
"532A","532","Black Point","No",2013,2008,2010,2007,"","coastal","Lincoln","ME","B","","dominant","",475436.649184,4846747.59611,-69.3052156617389,43.7733725899829
"533A","533","Sand Island","Yes",2013,2013,2013,2007,"","interior","Hancock","ME","F","","dominant","",567024.922,4993463.163,-68.1482388086102,45.0914580260973
"534A","534","Sandy River shoreline","Yes",2013,2013,2013,2007,"","interior","Franklin","ME","D","","supercanopy","",411143.174107,4943735.44656,-70.1204395626571,44.6414826242009
"535A","535","Union River shoreline","No",2013,2009,2008,2007,"","interior","Hancock","ME","C","","dominant","",544347.177849,4936425.4557,-68.4413956990868,44.5798043626674
"535B","535","Grahm Dam vicinity islet","No",2013,1997,2006,1997,"Occasional occupancy by adult eagle(s) was noted 5 times during the period 1998 - 2006 following destruction of the nest in 1997.","interior","Hancock","ME","C","","dominant","",545064.180279,4938187.25637,-68.4322102777729,44.5956198055435
"535C","535","Grahm Dam vicinity islet","Yes",2013,2013,2013,2009,"","interior","Hancock","ME","C","","dominant","",545716.831622,4938397.967,-68.4239688166719,44.5974754705299
"535D","535","Rankin Brook vicinity shoreline","No",2013,1963,1962,1962,"","interior","Hancock","ME","C","6/24/1977","dominant","",546907,4939270,-68.4088939095142,44.6052489639955
"536A","536","","Yes",2013,2013,2013,2007,"","interior","Aroostook","ME","G","","dominant","",578066.033,5227985.075,-67.9692903481883,47.2007204179662
"537A","537","","Yes",2013,2013,2013,2007,"","interior","Androscoggin","ME","B","","supercanopy","",408274.609,4914862.233,-70.1514743885757,44.3812379851436
"537B","537","","No",2013,2012,2012,2012,"","interior","Androscoggin","ME","B","","dominant","",408279.919356,4914834.43186,-70.1514028333351,44.3809884166545
"538A","538","West River Road shoreline, Sidney","No",2013,2011,2012,2007,"","coastal","Kennebec","ME","B","","dominant","",444486.64,4921330.095,-69.6976229995254,44.4431409717525
"538B","538","West River Road shoreline, Sidney","Yes",2013,2013,2013,2013,"","coastal","Kennebec","ME","B","","dominant","",444946.8651,4922471.5235,-69.6919611893239,44.4534514507931
"539A","539","Eagle Crest Lane shoreline","Yes",2014,2014,2013,2007,"","interior","Kennebec","ME","B","","dominant","",434723.477,4936300.039,-69.8221951351045,44.5770818487138
"540A","540","","No",2014,2009,2009,2007,"","interior","Kennebec","ME","B","","dominant","",461690.976,4941712.608,-69.4829438064872,44.6277472063562
"540B","540","","Yes",2014,2014,2014,2012,"","interior","Kennebec","ME","B","","dominant","",460511.450106,4941429.78741,-69.4977912222284,44.625137361112
"541A","541","Tarbox Flats upland","No",2013,2013,2013,2007,"","coastal","Kennebec","ME","B","","dominant","",438886.252895,4896172.55802,-69.7650459808709,44.216216743531
"541B","541","Tarbox Flats upland","No",2014,2012,2012,2010,"","coastal","Kennebec","ME","B","","dominant","",438870.248359,4896295.85086,-69.7652606898738,44.2173253284871
"541C","541","Tarbox Flats upland","Yes",2014,2013,2013,2011,"","coastal","Kennebec","ME","B","","dominant","",438944.533594,4896196.83465,-69.764319291624,44.2164401740697
"542A","542","","No",2013,2007,2007,2007,"","coastal","Washington","ME","C","","dominant","",601170.735,4944432.836,-67.7241867364033,44.6461306615655
"542B","542","","Yes",2013,2013,2013,2008,"","coastal","Washington","ME","C","","dominant","",601866.061,4944542.374,-67.7153987577507,44.6470182500465
"543A","543","","Yes",2014,2014,2014,2007,"","interior","Piscataquis","ME","E","","supercanopy","",469856.420577,4999095.25707,-69.3834247445893,45.1446893493297
"544A","544","East Ensign Island","Yes",2013,2013,2013,2007,"","coastal","Waldo","ME","B","","dominant","",503263.348566,4897739.44467,-68.9591365567626,44.2328781485532
"545A","545","","Yes",2013,2013,2013,2007,"","coastal","Washington","ME","C","","dominant","",648745.729,4972978.032,-67.1161796320571,44.8946892098035
"546A","546","","No",2013,2009,2007,2007,"","interior","Hancock","ME","C","","supercanopy","",575056.039,4929653.9,-68.0556097333311,44.5163040625683
"546B","546","","No",2013,2010,2010,2008,"","interior","Hancock","ME","C","","dominant","",575418.519,4929348.306,-68.0510941058258,44.513515470216
"546C","546","","Yes",2013,2013,2013,2013,"","interior","Hancock","ME","C","","dominant","",574313.554,4928450.5934,-68.0651239645323,44.50554935828
"547A","547","","No",2013,2009,2009,2007,"","coastal","Cumberland","ME","A","","dominant","",388949.594,4824157.173,-70.3750359945205,43.5621058434517
"548A","548","","Yes",2013,2013,2013,2007,"","interior","Aroostook","ME","G","","supercanopy","",455262.588,5180717.09,-69.5860352754845,46.7785023987041
"549A","549","","No",2013,2009,2007,2007,"","interior","York","ME","A","","dominant","",373978.807956,4826104.57513,-70.5607945939178,43.5772547915255
"549B","549","","Yes",2013,2013,2013,2008,"","interior","York","ME","A","","dominant","",375303.872229,4823903.598,-70.5438831525781,43.557666816556
"550A","550","","Yes",2013,2013,2013,2007,"","interior","Aroostook","ME","F","","dominant","",562476.856769,5062990.81564,-68.1972151968943,45.7176519021958
"551A","551","Moose Island","No",2013,2012,2012,2007,"","interior","Piscataquis","ME","E","","dominant","",449911.911,5040672.935,-69.641314978225,45.5177900648235
"551B","551","Moose Island","Yes",2013,2013,2013,2012,"","interior","Piscataquis","ME","E","","dominant","",449853.837924,5040669.29295,-69.6420581111075,45.5177531076687
"552A","552","","No",2013,2008,2013,2007,"","interior","Somerset","ME","E","","","",431843.721879,5106631.80819,-69.8819529900315,46.1098595168787
"553A","553","","Yes",2013,2013,2013,2007,"","coastal","Hancock","ME","C","","dominant","",556115.498605,4924421.97006,-68.2944755530439,44.470927884364
"554A","554","Camp Island","No",2013,2009,2009,2007,"","coastal","Hancock","ME","C","","dominant","",529677.278146,4888363.61748,-68.6289168468349,44.1478702698485
"554B","554","Camp Island","Yes",2013,2013,2013,2011,"","coastal","Hancock","ME","C","","dominant","",529314.716931,4888170.23579,-68.6334609750757,44.1461438716784
"555A","555","","No",2013,2009,2009,2008,"","interior","Kennebec","ME","B","","dominant","",451403.570536,4935000.13963,-69.6119910767035,44.5666992249559
"555B","555","","No",2013,2010,2010,2009,"","interior","Kennebec","ME","B","","dominant","",449145.051227,4933537.72514,-69.6402872312268,44.5533785414787
"555C","555","","Yes",2013,2013,2013,2011,"","interior","Kennebec","ME","B","","dominant","",449138.943292,4933533.05037,-69.6403636666605,44.5533360277397
"556A","556","Haddock Island","Yes",2014,2014,2014,2008,"","coastal","Lincoln","ME","B","","dominant","",464690.662672,4859579.11809,-69.4395854084976,43.8884668005095
"557A","557","","Yes",2013,2013,2013,2008,"","interior","Penobscot","ME","B","","dominant","",513550.895,4966938.246,-68.8284975492885,44.855729157044
"558A","558","","Yes",2013,2013,2013,2008,"","interior","Lincoln","ME","B","","dominant","",450386.004081,4884277.41897,-69.6199743412006,44.1100014746072
"559A","559","","Yes",2013,2013,2013,2008,"","interior","Somerset","ME","D","","dominant","",437773.117,4952092.564,-69.7857037371825,44.7195104901808
"560A","560","","Yes",2013,2013,2013,2008,"","interior","Somerset","ME","E","","dominant","",389946.907,5048537.672,-70.4106907135391,45.5816702474054
"561A","561","","No",2013,2008,2008,2008,"","interior","Cumberland","ME","A","","dominant","",396122.167,4826305.212,-70.2866590154467,43.5824758515838
"562A","562","","No",2013,2008,2008,2008,"","interior","Androscoggin","ME","A","","","",405746.418,4875206.207,-70.1760816075339,44.0239587465311
"562B","562","","Yes",2014,2014,2014,2009,"","interior","Androscoggin","ME","A","","dominant","",406134.328577,4874788.32879,-70.1711682593435,44.0202468934795
"563A","563","Berry Island","No",2013,2009,2009,2008,"","coastal","Lincoln","ME","B","","dominant","",445580.593755,4868615.1002,-69.6784076677392,43.9686549093239
"563B","563","Berry Island","Yes",2013,2013,2013,2010,"","coastal","Lincoln","ME","B","","dominant","",445597.307726,4868636.64865,-69.6782015286271,43.9688501452847
"564A","564","French House Island","No",2013,1987,1987,1986,"","coastal","Washington","ME","C","","dominant","",611012,4930750,-67.6030714134857,44.521532910739
"564B","564","French House Island","No",2013,1993,1992,1988,"","coastal","Washington","ME","C","","dominant","",611113,4930750,-67.6018008483075,44.5215173608475
"564C","564","French House Island","No",2013,2010,2010,2008,"","coastal","Washington","ME","C","","dominant","",611023.248,4930791.002,-67.6029210947126,44.5219001978415
"564D","564","French House Island","Yes",2013,2013,2013,2011,"","coastal","Washington","ME","C","","dominant","",611251.395108,4930815.38719,-67.6000457644883,44.5220845148852
"565A","565","","Yes",2014,2014,2014,2008,"","coastal","Waldo","ME","B","","dominant","",515366.691844,4929788.19293,-68.8066325538325,44.5212538638972
"566A","566","","Yes",2013,2013,2013,2008,"","interior","Franklin","ME","D","","dominant","",358323,4980659,-70.7964958523079,44.9652409482573
"566B","566","","Yes",2013,2013,2010,2010,"","interior","Franklin","ME","D","","dominant","",358904,4981502,-70.7893681369245,44.9729415398163
"567A","567","","Yes",2013,2013,2013,2008,"","interior","Oxford","ME","D","","dominant","",341342.440175,4962178.32266,-71.0059000920144,44.7953890066687
"568A","568","Patrick Street shoreline","Yes",2014,2014,2013,2008,"","coastal","Kennebec","ME","B","","dominant","",439802.861,4911065.905,-69.7552884575951,44.350367082785
"569A","569","","No",2013,2011,2010,2008,"","coastal","Washington","ME","C","","dominant","",652119.184749,4976325.16719,-67.072473106823,44.9240907112207
"569B","569","Pattangalal Cove upland","No",2013,2006,1999,1983,"","coastal","Washington","ME","C","","dominant","",651032.57249,4977613.00916,-67.0858490833324,44.9359089443992
"570A","570","","Yes",2013,2013,2013,2008,"","coastal","Washington","ME","C","","dominant","",651520.345,4970999.349,-67.0816514482855,44.8763019729164
"571A","571","","Yes",2013,2013,2013,2008,"","coastal","Washington","ME","C","","dominant","",658752.210557,4963329.98285,-66.9925445777735,44.8057291389187
"572A","572","Western Ear","No",2013,2010,2008,2008,"","coastal","Knox","ME","C","","dominant","Treetop broke off above nest level in spring, 2009.",527626.753212,4872372.95431,-68.6553925534653,44.0039831172771
"572B","572","Western Ear","Yes",2013,2013,2011,2009,"","coastal","Knox","ME","C","","dominant","",527722.780581,4872395.2901,-68.6541935915897,44.0041805951842
"573A","573","Newbury Neck Road shoreline","Yes",2013,2013,2013,2008,"","coastal","Hancock","ME","C","","dominant","",540970.15498,4926332.51667,-68.4847332844513,44.4891448344689
"573B","573","Newbury Neck Road shoreline","No",2013,2011,2011,2011,"","coastal","Hancock","ME","C","","dominant","",540748.390166,4926446.76611,-68.4875132219217,44.490185898602
"574A","574","Black Island","Yes",2013,2013,2013,2008,"","coastal","Hancock","ME","C","","dominant","",552734.283142,4891152.42999,-68.340348358055,44.1716768358566
"574B","574","Little Black Island","No",2013,1980,1978,1977,"","coastal","Hancock","ME","C","8/11/1978","dominant","",551984,4890850,-68.3497629399673,44.1690079664856
"575A","575","Enchanted Island","No",2013,2011,2011,2008,"","coastal","Hancock","ME","C","","dominant","",533485.713048,4887441.73729,-68.5813562211931,44.1394059443755
"575B","575","Enchanted Island","Yes",2014,2014,2014,2013,"","coastal","Hancock","ME","C","","dominant","",533472.2493,4887423.1163,-68.5815257267996,44.1392389153754
"576A","576","Cross Island - Northwest Head","Yes",2013,2013,2013,2008,"","coastal","Washington","ME","C","","dominant","",633267.297051,4941286.47183,-67.3204026784757,44.6125801306876
"576B","576","Cross Island upland","No",2013,2000,1994,1981,"","coastal","Washington","ME","C","","dominant","",634609,4940520,-67.3037010629567,44.6054330721093
"577A","577","Head Harbor Island","Yes",2013,2013,2013,2008,"","coastal","Washington","ME","C","","dominant","",616901.210744,4929812.89116,-67.5291999588428,44.5121688864457
"578A","578","Segochet Lane shoreline","Yes",2013,2013,2013,2008,"","coastal","Knox","ME","B","","dominant","",484633.027503,4878355.85858,-69.1918576682685,44.0582085327278
"579A","579","Witch Island","Yes",2013,2013,2011,2008,"","coastal","Lincoln","ME","B","","dominant","",455915.346,4857547.985,-69.5486618686944,43.8697074736188
"579B","579","Witch Island","Yes",2013,2013,2013,2012,"","coastal","Lincoln","ME","B","","dominant","",455801.007258,4857556.63938,-69.5500855397898,43.8697785509121
"580A","580","Horseshoe Pond island","No",2014,2010,2010,2008,"","interior","Kennebec","ME","B","","dominant","",428278.393,4894271.303,-69.8975644218258,44.1981350678046
